	color	date	model	promo-price	size	standard-price
3490	черный	20180320	ST622	279	XS	279
3491	зеленый	20180320	ST622	279	XS	279
3492	белый	20180320	ST622	249	S	249
3493	черный	20180320	ST622	279	S	279
3494	зеленый	20180320	ST622	279	S	279
3495	белый	20180320	ST622	249	M	249
3496	черный	20180320	ST622	279	M	279
3497	зеленый	20180320	ST622	279	M	279
3498	белый	20180320	ST622	249	L	249
3499	черный	20180320	ST622	279	L	279
3500	зеленый	20180320	ST622	279	L	279
3501	белый	20180320	ST622	249	XL	249
3502	черный	20180320	ST622	279	XL	279
3503	зеленый	20180320	ST622	279	XL	279
3504	белый	20180206	SM600	199	XS	199
3505	розовый	20180206	SM600	199	XS	199
3506	серый	20180206	SM600	199	XS	199
3507	белый	20180206	SM600	199	S	199
3508	розовый	20180206	SM600	199	S	199
3509	серый	20180206	SM600	199	S	199
3510	белый	20180206	SM600	199	M	199
3511	розовый	20180206	SM600	199	M	199
3512	серый	20180206	SM600	199	M	199
3513	белый	20180206	SM600	199	L	199
3514	розовый	20180206	SM600	199	L	199
3515	серый	20180206	SM600	199	L	199
3516	белый	20180206	SM600	199	XL	199
3517	розовый	20180206	SM600	199	XL	199
3518	серый	20180206	SM600	199	XL	199
3519	белый	20180206	SM600	199	XXL	199
3520	розовый	20180206	SM600	199	XXL	199
3521	серый	20180206	SM600	199	XXL	199
3522	белый	20180303	TA138	199	XS	199
3523	черный	20180303	TA138	199	XS	199
3524	бирюзовый	20180303	TA138	199	XS	199
3525	другое	20180303	TA138	199	XS	199
3526	белый	20180303	TA138	199	S	199
3527	черный	20180303	TA138	199	S	199
3528	бирюзовый	20180303	TA138	199	S	199
3529	другое	20180303	TA138	199	S	199
3530	белый	20180303	TA138	199	M	199
3531	черный	20180303	TA138	199	M	199
3532	бирюзовый	20180303	TA138	199	M	199
3533	другое	20180303	TA138	199	M	199
3534	белый	20180303	TA138	199	L	199
3535	черный	20180303	TA138	199	L	199
3536	бирюзовый	20180303	TA138	199	L	199
3537	другое	20180303	TA138	199	L	199
3538	белый	20180303	TA138	199	XL	199
3539	черный	20180303	TA138	199	XL	199
3540	бирюзовый	20180303	TA138	199	XL	199
3541	другое	20180303	TA138	199	XL	199
3542	белый	20180303	TA138	199	XXL	199
3543	черный	20180303	TA138	199	XXL	199
3544	бирюзовый	20180303	TA138	199	XXL	199
3545	другое	20180303	TA138	199	XXL	199
3546	серый	20171213	TC049	249	XS	299
3547	серый	20171213	TC049	249	S	299
3548	серый	20171213	TC049	249	M	299
3549	серый	20171213	TC049	249	L	299
3550	серый	20171213	TC049	249	XL	299
3551	белый	20180416	TD630	449	XS	449
3552	белый	20180416	TD630	449	XS	449
3553	белый	20180416	TD630	449	S	449
3554	белый	20180416	TD630	449	S	449
3555	белый	20180416	TD630	449	M	449
3556	белый	20180416	TD630	449	M	449
3557	белый	20180416	TD630	449	L	449
3558	белый	20180416	TD630	449	L	449
3559	белый	20180416	TD630	449	XL	449
3560	белый	20180416	TD630	449	XL	449
3561	черный	20180416	SL768	449	XS	449
3562	белый	20180416	SL768	449	XS	449
3563	черный	20180416	SL768	449	S	449
3564	белый	20180416	SL768	449	S	449
3565	черный	20180416	SL768	449	M	449
3566	белый	20180416	SL768	449	M	449
3567	черный	20180416	SL768	449	L	449
3568	белый	20180416	SL768	449	L	449
3569	черный	20180416	SL768	449	XL	449
3570	белый	20180416	SL768	449	XL	449
3571	черный	20180313	SJ134	279	XS	279
3572	оранжевый	20180313	SJ134	279	XS	279
3573	серый	20180313	SJ134	279	XS	279
3574	черный	20180313	SJ134	279	S	279
3575	оранжевый	20180313	SJ134	279	S	279
3576	серый	20180313	SJ134	279	S	279
3577	черный	20180313	SJ134	279	M	279
3578	оранжевый	20180313	SJ134	279	M	279
3579	серый	20180313	SJ134	279	M	279
3580	черный	20180313	SJ134	279	L	279
3581	оранжевый	20180313	SJ134	279	L	279
3582	серый	20180313	SJ134	279	L	279
3583	черный	20180313	SJ134	279	XL	279
3584	оранжевый	20180313	SJ134	279	XL	279
3585	серый	20180313	SJ134	279	XL	279
3586	белый	20180127	ST617	199	XS	249
3587	черный	20180127	ST617	249	XS	249
3588	белый	20180127	ST617	199	S	249
3589	черный	20180127	ST617	249	S	249
3590	белый	20180127	ST617	199	M	249
3591	черный	20180127	ST617	249	M	249
3592	белый	20180127	ST617	199	L	249
3593	черный	20180127	ST617	249	L	249
3594	белый	20180127	ST617	199	XL	249
3595	черный	20180127	ST617	249	XL	249
3596	белый	20180226	TA138	199	XS	199
3597	черный	20180226	TA138	199	XS	199
3598	бирюзовый	20180226	TA138	199	XS	199
3599	другое	20180226	TA138	199	XS	199
3600	белый	20180226	TA138	199	S	199
3601	черный	20180226	TA138	199	S	199
3602	бирюзовый	20180226	TA138	199	S	199
3603	другое	20180226	TA138	199	S	199
3604	белый	20180226	TA138	199	M	199
3605	черный	20180226	TA138	199	M	199
3606	бирюзовый	20180226	TA138	199	M	199
3607	другое	20180226	TA138	199	M	199
3608	белый	20180226	TA138	199	L	199
3609	черный	20180226	TA138	199	L	199
3610	бирюзовый	20180226	TA138	199	L	199
3611	другое	20180226	TA138	199	L	199
3612	белый	20180226	TA138	199	XL	199
3613	черный	20180226	TA138	199	XL	199
3614	бирюзовый	20180226	TA138	199	XL	199
3615	другое	20180226	TA138	199	XL	199
3616	белый	20180226	TA138	199	XXL	199
3617	черный	20180226	TA138	199	XXL	199
3618	бирюзовый	20180226	TA138	199	XXL	199
3619	другое	20180226	TA138	199	XXL	199
3620	оранжевый	20180330	TA143	199	XS	199
3621	желтый	20180330	TA143	199	XS	199
3622	бирюзовый	20180330	TA143	199	XS	199
3623	белый	20180330	TA143	199	XS	199
3624	оранжевый	20180330	TA143	199	S	199
3625	желтый	20180330	TA143	199	S	199
3626	бирюзовый	20180330	TA143	199	S	199
3627	белый	20180330	TA143	199	S	199
3628	оранжевый	20180330	TA143	199	M	199
3629	желтый	20180330	TA143	199	M	199
3630	бирюзовый	20180330	TA143	199	M	199
3631	белый	20180330	TA143	199	M	199
3632	оранжевый	20180330	TA143	199	L	199
3633	желтый	20180330	TA143	199	L	199
3634	бирюзовый	20180330	TA143	199	L	199
3635	белый	20180330	TA143	199	L	199
3636	оранжевый	20180330	TA143	199	XL	199
3637	желтый	20180330	TA143	199	XL	199
3638	бирюзовый	20180330	TA143	199	XL	199
3639	белый	20180330	TA143	199	XL	199
3640	оранжевый	20180330	TA143	199	XXL	199
3641	желтый	20180330	TA143	199	XXL	199
3642	бирюзовый	20180330	TA143	199	XXL	199
3643	белый	20180330	TA143	199	XXL	199
3644	белый	20180406	TD628	299	XS	399
3645	белый	20180406	TD628	299	XS	399
3646	белый	20180406	TD628	299	S	399
3647	белый	20180406	TD628	299	S	399
3648	белый	20180406	TD628	299	M	399
3649	белый	20180406	TD628	299	M	399
3650	белый	20180406	TD628	299	L	399
3651	белый	20180406	TD628	299	L	399
3652	белый	20180406	TD628	299	XL	399
3653	белый	20180406	TD628	299	XL	399
3654	белый	20180224	ST622	249	XS	249
3655	черный	20180224	ST622	279	XS	279
3656	зеленый	20180224	ST622	279	XS	279
3657	белый	20180224	ST622	249	S	249
3658	черный	20180224	ST622	279	S	279
3659	зеленый	20180224	ST622	279	S	279
3660	белый	20180224	ST622	249	M	249
3661	черный	20180224	ST622	279	M	279
3662	зеленый	20180224	ST622	279	M	279
3663	белый	20180224	ST622	249	L	249
3664	черный	20180224	ST622	279	L	279
3665	зеленый	20180224	ST622	279	L	279
3666	белый	20180224	ST622	249	XL	249
3667	черный	20180224	ST622	279	XL	279
3668	зеленый	20180224	ST622	279	XL	279
3669	черный	20180127	ST620	199	XS	249
3670	оранжевый	20180127	ST620	199	XS	249
3671	серый	20180127	ST620	199	XS	249
3672	черный	20180127	ST620	199	S	249
3673	оранжевый	20180127	ST620	199	S	249
3674	серый	20180127	ST620	199	S	249
3675	черный	20180127	ST620	199	M	249
3676	оранжевый	20180127	ST620	199	M	249
3677	серый	20180127	ST620	199	M	249
3678	черный	20180127	ST620	199	L	249
3679	оранжевый	20180127	ST620	199	L	249
3680	серый	20180127	ST620	199	L	249
3681	черный	20180127	ST620	199	XL	249
3682	оранжевый	20180127	ST620	199	XL	249
3683	серый	20180127	ST620	199	XL	249
3684	серый	20180404	TA862	449	XS	449
3685	слоновая кость	20180404	TA862	449	XS	449
3686	серый	20180404	TA862	449	S	449
3687	слоновая кость	20180404	TA862	449	S	449
3688	серый	20180404	TA862	449	M	449
3689	слоновая кость	20180404	TA862	449	M	449
3690	серый	20180404	TA862	449	L	449
3691	слоновая кость	20180404	TA862	449	L	449
3692	серый	20180404	TA862	449	XL	449
3693	слоновая кость	20180404	TA862	449	XL	449
3694	белый	20180212	SU059	299	XS	399
3695	серый	20180212	SU059	299	XS	399
3696	белый	20180212	SU059	299	S	399
3697	серый	20180212	SU059	299	S	399
3698	белый	20180212	SU059	299	M	399
3699	серый	20180212	SU059	299	M	399
3700	белый	20180212	SU059	299	L	399
3701	серый	20180212	SU059	299	L	399
3702	белый	20180212	SU059	299	XL	399
3703	серый	20180212	SU059	299	XL	399
3704	другое	20180204	SJ123	249	XS	279
3705	розовый	20180204	SJ123	279	XS	279
3706	черный	20180204	SJ123	279	XS	279
3707	другое	20180204	SJ123	249	S	279
3708	розовый	20180204	SJ123	279	S	279
3709	черный	20180204	SJ123	279	S	279
3710	другое	20180204	SJ123	249	M	279
3711	розовый	20180204	SJ123	279	M	279
3712	черный	20180204	SJ123	279	M	279
3713	другое	20180204	SJ123	249	L	279
3714	розовый	20180204	SJ123	279	L	279
3715	черный	20180204	SJ123	279	L	279
3716	другое	20180204	SJ123	249	XL	279
3717	розовый	20180204	SJ123	279	XL	279
3718	черный	20180204	SJ123	279	XL	279
3719	другое	20180204	SJ123	249	XXL	279
3720	розовый	20180204	SJ123	279	XXL	279
3721	черный	20180204	SJ123	279	XXL	279
3722	черный	20180105	SM596	199	XS	199
3723	зеленый	20180105	SM596	199	XS	199
3724	красный	20180105	SM596	199	XS	199
3725	черный	20180105	SM596	199	S	199
3726	зеленый	20180105	SM596	199	S	199
3727	красный	20180105	SM596	199	S	199
3728	черный	20180105	SM596	199	M	199
3729	зеленый	20180105	SM596	199	M	199
3730	красный	20180105	SM596	199	M	199
3731	черный	20180105	SM596	199	L	199
3732	зеленый	20180105	SM596	199	L	199
3733	красный	20180105	SM596	199	L	199
3734	черный	20180105	SM596	199	XL	199
3735	зеленый	20180105	SM596	199	XL	199
3736	красный	20180105	SM596	199	XL	199
3737	другое	20180206	SJ123	249	XS	279
3738	розовый	20180206	SJ123	279	XS	279
3739	черный	20180206	SJ123	279	XS	279
3740	другое	20180206	SJ123	249	S	279
3741	розовый	20180206	SJ123	279	S	279
3742	черный	20180206	SJ123	279	S	279
3743	другое	20180206	SJ123	249	M	279
3744	розовый	20180206	SJ123	279	M	279
3745	черный	20180206	SJ123	279	M	279
3746	другое	20180206	SJ123	249	L	279
3747	розовый	20180206	SJ123	279	L	279
3748	черный	20180206	SJ123	279	L	279
3749	другое	20180206	SJ123	249	XL	279
3750	розовый	20180206	SJ123	279	XL	279
3751	черный	20180206	SJ123	279	XL	279
3752	другое	20180206	SJ123	249	XXL	279
3753	розовый	20180206	SJ123	279	XXL	279
3754	черный	20180206	SJ123	279	XXL	279
3755	черный	20171026	RT014	199	XS	199
3756	серый	20171026	RT014	199	XS	199
3757	красный	20171026	RT014	199	XS	199
3758	черный	20171026	RT014	199	S	199
3759	серый	20171026	RT014	199	S	199
3760	красный	20171026	RT014	199	S	199
3761	черный	20171026	RT014	199	M	199
3762	серый	20171026	RT014	199	M	199
3763	красный	20171026	RT014	199	M	199
3764	черный	20171026	RT014	199	L	199
3765	серый	20171026	RT014	199	L	199
3766	красный	20171026	RT014	199	L	199
3767	черный	20171026	RT014	199	XL	199
3768	серый	20171026	RT014	199	XL	199
3769	красный	20171026	RT014	199	XL	199
3770	черный	20171026	RT014	199	XXL	199
3771	серый	20171026	RT014	199	XXL	199
3772	красный	20171026	RT014	199	XXL	199
3773	черный	20180219	SM602	199	XS	199
3774	зеленый	20180219	SM602	199	XS	199
3775	розовый	20180219	SM602	199	XS	199
3776	серый	20180219	SM602	199	XS	199
3777	черный	20180219	SM602	199	S	199
3778	зеленый	20180219	SM602	199	S	199
3779	розовый	20180219	SM602	199	S	199
3780	серый	20180219	SM602	199	S	199
3781	черный	20180219	SM602	199	M	199
3782	зеленый	20180219	SM602	199	M	199
3783	розовый	20180219	SM602	199	M	199
3784	серый	20180219	SM602	199	M	199
3785	черный	20180219	SM602	199	L	199
3786	зеленый	20180219	SM602	199	L	199
3787	розовый	20180219	SM602	199	L	199
3788	серый	20180219	SM602	199	L	199
3789	черный	20180219	SM602	199	XL	199
3790	зеленый	20180219	SM602	199	XL	199
3791	розовый	20180219	SM602	199	XL	199
3792	серый	20180219	SM602	199	XL	199
3793	черный	20180219	SM602	199	XXL	199
3794	зеленый	20180219	SM602	199	XXL	199
3795	розовый	20180219	SM602	199	XXL	199
3796	серый	20180219	SM602	199	XXL	199
3797	розовый	20180413	SJ146	279	XS	279
3798	оранжевый	20180413	SJ146	279	XS	279
3799	розовый	20180413	SJ146	279	S	279
3800	оранжевый	20180413	SJ146	279	S	279
3801	розовый	20180413	SJ146	279	M	279
3802	оранжевый	20180413	SJ146	279	M	279
3803	розовый	20180413	SJ146	279	L	279
3804	оранжевый	20180413	SJ146	279	L	279
3805	розовый	20180413	SJ146	279	XL	279
3806	оранжевый	20180413	SJ146	279	XL	279
3807	розовый	20180413	SJ146	279	XXL	279
3808	оранжевый	20180413	SJ146	279	XXL	279
3809	белый	20180208	ST630	249	XS	249
3810	черный	20180208	ST630	279	XS	279
3811	оранжевый	20180208	ST630	199	XS	249
3812	белый	20180208	ST630	249	S	249
3813	черный	20180208	ST630	279	S	279
3814	оранжевый	20180208	ST630	199	S	249
3815	белый	20180208	ST630	249	M	249
3816	черный	20180208	ST630	279	M	279
3817	оранжевый	20180208	ST630	199	M	249
3818	белый	20180208	ST630	249	L	249
3819	черный	20180208	ST630	279	L	279
3820	оранжевый	20180208	ST630	199	L	249
3821	белый	20180208	ST630	249	XL	249
3822	черный	20180208	ST630	279	XL	279
3823	оранжевый	20180208	ST630	199	XL	249
3824	белый	20171210	SJ501	199	XS	199
3825	темно-синий	20171210	SJ501	199	XS	199
3826	фиолетовый	20171210	SJ501	199	XS	199
3827	белый	20171210	SJ501	199	S	199
3828	темно-синий	20171210	SJ501	199	S	199
3829	фиолетовый	20171210	SJ501	199	S	199
3830	белый	20171210	SJ501	199	M	199
3831	темно-синий	20171210	SJ501	199	M	199
3832	фиолетовый	20171210	SJ501	199	M	199
3833	белый	20171210	SJ501	199	L	199
3834	темно-синий	20171210	SJ501	199	L	199
3835	фиолетовый	20171210	SJ501	199	L	199
3836	белый	20171210	SJ501	199	XL	199
3837	темно-синий	20171210	SJ501	199	XL	199
3838	фиолетовый	20171210	SJ501	199	XL	199
3839	коричневый	20171206	QX969	199	XS	199
3840	серый	20171206	QX969	199	XS	199
3841	черный	20171206	QX969	199	XS	199
3842	коричневый	20171206	QX969	199	S	199
3843	серый	20171206	QX969	199	S	199
3844	черный	20171206	QX969	199	S	199
3845	коричневый	20171206	QX969	199	M	199
3846	серый	20171206	QX969	199	M	199
3847	черный	20171206	QX969	199	M	199
3848	коричневый	20171206	QX969	199	L	199
3849	серый	20171206	QX969	199	L	199
3850	черный	20171206	QX969	199	L	199
3851	коричневый	20171206	QX969	199	XL	199
3852	серый	20171206	QX969	199	XL	199
3853	черный	20171206	QX969	199	XL	199
3854	коричневый	20171206	QX969	199	XXL	199
3855	серый	20171206	QX969	199	XXL	199
3856	черный	20171206	QX969	199	XXL	199
3857	слоновая кость	20180415	TA831	699	XS	699
